Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Luxembourg,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,5.00,5.00,5.00,5.92,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Madagascar,,4.00,4.00,4.00,4.00,3.50,3.75,3.67,3.00,3.50,4.00,3.83,3.00,3.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.54,4.50,4.50,4.25,3.88,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Malawi,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.50,1.00,1.00,1.83,2.92,3.00,3.42,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.58,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,4.42,4.79,5.00,5.00
Malaysia,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,4.00,4.00,3.00,3.42,3.33,3.00,2.08,2.00,2.00,2.00,3.92,4.50,4.50,4.50,4.50,4.50,4.50,4.46,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.50,3.63
Mali,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.33,3.00,3.00,3.00,3.00,3.00,3.00,3.50,4.00,4.00,3.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.50,2.50
Malta,,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.17,5.08,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Mexico,4.00,3.58,3.00,3.17,4.00,3.50,3.00,3.00,3.00,3.50,4.33,5.00,5.00,5.00,5.00,5.00,5.42,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,4.08,4.00,4.00,4.00,4.00,4.00,4.00,3.96
Moldova,,,,,,,,,,,,,,,,5.00,4.33,4.33,5.00,5.00,5.00,5.00,5.00,4.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.08,4.50,4.50
Mongolia,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.25,5.42,6.00,6.00,4.42,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.25,4.29,4.00
Morocco,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.50,3.00,2.08,2.00,2.00,2.75,3.00,3.00,3.00,3.58,5.00,5.00,5.00,5.00,4.88,4.50,4.50,4.50,4.54,4.67,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.67,5.00
Mozambique,,3.00,3.00,3.00,3.00,2.92,2.75,2.00,1.00,1.00,1.17,2.67,3.00,3.42,3.58,3.00,3.00,3.00,3.00,3.00,3.67,4.42,4.50,4.50,4.50,4.50,4.25,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Myanmar,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.58,0.00,0.00,0.00,0.00,1.04,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,2.50,2.50,2.50,2.50,2.75,3.46,3.00,3.00,3.08,3.04,2.63
