Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Gambia,,,4.00,4.00,4.00,3.42,2.67,2.25,3.00,4.00,4.00,4.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Germany,,,,,,,,5.00,5.00,4.42,4.75,5.00,5.00,5.00,4.67,4.83,5.00,4.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Ghana,3.92,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.25,3.00,3.00,3.00,2.00,2.00,2.00,2.00,1.63,1.50,2.33,3.08,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Greece,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Guatemala,2.00,1.42,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.67,3.17,4.00,4.00,4.00,3.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Guinea,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.17,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Guinea-Bissau,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Guyana,1.00,1.00,1.00,1.00,1.33,2.00,2.00,2.00,2.00,2.00,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.58,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.96,2.00,2.00
Haiti,4.00,4.00,3.17,3.00,3.00,3.00,3.00,3.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Honduras,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Hong Kong,4.67,3.17,3.00,3.00,3.00,3.00,3.00,3.00,3.67,4.33,5.00,5.00,5.00,5.17,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Hungary,5.00,5.00,5.00,5.00,5.00,5.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,3.67,3.83,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Iceland,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.96,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50
India,0.83,0.42,1.00,1.00,1.00,1.00,1.00,1.33,2.92,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.46,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Indonesia,2.83,1.08,1.00,1.00,1.00,1.08,2.00,2.58,3.00,3.00,3.00,3.00,3.00,3.00,2.08,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.25,2.00,2.00,2.00,2.00
Iran,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.67,4.00,5.08,6.00,6.00,6.00,5.17,5.00,5.00,5.00,4.92,4.50,4.50,4.17,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Iraq,1.08,2.00,2.00,2.00,1.08,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.29,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Ireland,4.00,4.00,4.00,4.00,4.00,4.33,5.00,5.00,5.00,5.00,5.92,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50
Israel,1.75,2.00,2.00,1.25,1.00,1.00,1.00,2.33,1.42,2.00,2.25,2.00,1.33,1.00,1.00,1.00,1.00,1.08,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Italy,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.50,6.00,6.00,6.00,6.00,6.00,6.00,5.33,5.00,5.00,5.00,4.71,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Jamaica,5.00,4.42,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Japan,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.67,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50
Jordan,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.50,5.92,6.00,5.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.54,4.50,4.50,4.38,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Kazakhstan,,,,,,,,,,,,,,,,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.08,4.00,4.00,4.00,4.00,3.92,4.00,4.00
Kenya,1.08,2.00,2.00,2.00,1.58,1.00,1.00,1.00,1.67,3.58,3.92,4.00,4.00,4.00,3.17,2.25,2.00,2.00,1.71,2.29,2.92,3.00,3.00,3.00,3.00,2.88,2.50,2.50,2.33,2.42,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
"Korea, DPR",,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.08,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Kuwait,2.33,3.00,3.00,3.00,1.50,2.00,1.67,1.67,3.42,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.75,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Latvia,,,,,,,,,,,,,,,,3.00,3.00,3.67,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.96,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Lebanon,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.33,3.00,3.83,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Liberia,1.67,1.00,1.00,1.00,1.00,1.00,0.58,0.00,0.00,0.33,2.00,2.25,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Libya,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.50,6.00,5.58,4.00,4.00,4.00,4.00,3.67,2.00,2.00,2.00,3.83,4.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Lithuania,,,,,,,,,,,,,,,,3.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Luxembourg,,5.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Madagascar,,2.58,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.50,3.00,3.00,3.00,3.00,3.00,3.00,2.25,2.00,2.17,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Malawi,3.00,3.00,3.00,3.00,3.00,3.00,2.33,2.00,2.83,4.00,4.83,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.71,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Malaysia,2.00,1.25,1.00,1.00,1.00,1.00,1.00,1.00,1.42,2.83,4.00,4.92,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.71,3.50,3.50,3.50,3.50,3.50,3.50
Mali,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.92,4.00,4.00,4.00,4.42,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.63,3.50,3.50,3.50,3.25,2.71,2.50,2.50,2.50
Malta,,,3.00,3.00,3.00,3.00,3.00,3.00,5.00,5.00,5.83,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Mexico,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.83,2.50,2.50,2.58,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Moldova,,,,,,,,,,,,,,,,6.00,5.33,4.00,4.00,4.00,3.67,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Mongolia,,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83,4.50,4.50
Morocco,3.00,3.00,3.00,3.00,3.00,4.00,4.00,3.67,4.00,4.00,4.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.54,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Mozambique,,4.00,4.00,4.00,4.00,3.50,2.00,2.00,2.00,2.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.71,3.50
Myanmar,0.83,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.17,2.00,2.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.88,2.50,2.54,2.63,2.75,3.00,2.83,2.63,2.50,2.50,2.50,2.50
