Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mali,8.00,8.00,8.00,8.00,8.00,8.00,8.00,6.00,5.00,9.00,9.00,9.42,10.00,9.58,9.92,10.00,10.00,10.63,9.96,10.42,9.38,9.00,8.96,7.71,6.75,7.46,7.71,7.50,6.83,5.79,6.29,6.17,7.46,7.50,6.67,6.29,6.46,6.54,6.08
Malta,,,7.00,6.33,6.00,6.00,6.00,7.67,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.25,11.00,11.00,11.29,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.21,11.00,10.71,11.00,11.00,11.00,10.92,10.42,10.50,10.33
Mexico,10.00,10.00,10.00,10.00,9.50,9.00,8.25,8.00,8.00,9.17,10.83,10.58,10.75,9.00,7.67,8.00,8.42,8.96,7.92,8.50,9.79,10.00,10.04,9.88,9.00,8.50,8.50,8.50,8.67,8.50,8.00,8.04,8.29,8.00,8.25,8.50,8.21,8.33,8.88
Moldova,,,,,,,,,,,,,,,,9.00,9.00,8.88,8.58,8.79,9.00,9.29,9.50,9.50,9.50,9.04,9.00,9.29,9.25,9.21,9.46,8.83,8.50,8.50,8.50,8.67,9.21,9.21,8.08
Mongolia,,,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.50,12.00,12.00,10.33,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.75,10.50,10.50,10.50,10.58,10.50,10.17,10.50,10.58,10.79,11.00,10.71,10.83,10.29,10.25
Morocco,4.67,5.00,5.00,5.83,7.00,6.83,6.00,6.00,9.00,9.92,11.83,12.00,12.00,11.25,10.42,9.33,9.33,9.13,8.04,9.04,10.00,9.92,9.25,7.75,7.50,7.50,7.50,7.25,7.29,7.00,7.00,7.17,7.13,7.04,6.67,7.00,7.54,7.58,7.04
Mozambique,,4.50,3.00,3.00,3.50,3.58,2.00,2.00,2.08,4.00,5.67,10.00,8.33,7.83,7.83,8.00,7.17,9.83,9.88,9.71,9.33,9.04,10.50,10.50,10.50,10.50,10.46,10.13,10.00,9.75,9.00,8.88,8.50,8.54,8.63,7.88,7.21,6.58,6.79
Myanmar,5.00,4.58,4.00,4.00,4.00,4.00,3.58,3.00,3.50,7.50,8.83,9.42,9.75,8.17,7.08,6.42,6.00,7.92,8.79,8.21,8.00,8.00,7.88,7.50,7.50,7.50,7.38,7.04,8.21,7.42,7.21,7.00,7.54,7.04,6.83,6.83,7.04,6.29,6.04
Namibia,,,,,,,3.18,4.00,9.00,11.50,12.00,12.00,12.00,12.00,12.00,11.33,10.00,9.79,9.63,9.42,9.92,10.50,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.50,10.50,10.50,10.38,10.50,10.50,10.50,10.63,10.50,10.50
Netherlands,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.25,11.00,11.00,10.79,10.00,10.00,10.00,10.38,10.50,10.50,10.50,10.50,10.29,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.79,9.38
New Caledonia,,1.08,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.50,8.17,9.00,,,,,,,,,,,, ,,,,,,,,,,,,,,,
New Zealand,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.25,11.08,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.46,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.21,11.50,11.17,9.92
Nicaragua,2.25,2.25,1.75,1.00,1.33,3.50,4.83,5.00,5.00,7.67,8.75,9.00,9.50,7.75,8.00,8.00,7.58,10.13,9.42,9.00,10.00,11.00,11.00,11.00,10.83,10.42,10.50,9.83,10.38,10.50,10.50,10.00,9.88,10.00,9.67,9.96,10.42,10.50,10.17
Niger,,5.00,5.00,5.00,5.00,5.58,5.17,4.00,3.33,3.67,5.00,6.33,9.42,8.17,8.42,9.00,9.92,10.58,10.58,11.00,11.00,11.00,10.79,9.46,7.71,7.63,7.79,8.42,8.17,7.21,7.00,7.00,7.08,7.04,7.17,7.25,6.83,6.92,6.79
Nigeria,5.75,6.00,6.00,6.00,6.08,6.00,6.00,6.00,9.00,9.67,11.00,11.00,10.58,8.42,7.08,8.75,7.00,7.25,4.58,6.13,7.42,6.50,6.17,5.67,5.58,6.17,6.58,6.50,6.50,6.25,6.00,6.04,6.00,6.04,6.50,6.71,6.50,6.58,7.00
Norway,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.63,11.50,11.50,11.50,11.50,10.96,11.00,11.00,11.00,11.00,10.83,10.50,10.50,10.50,10.33,10.00,10.00,10.00,10.00,10.00,10.00,9.88
Oman,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,10.88,9.00,9.67,9.63,10.08,10.00,10.00,10.00,10.00,10.00,8.75,9.46,9.50,9.50,9.50,9.25,9.00,9.33,9.50,9.38,9.50,9.50
Pakistan,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.17,7.67,10.75,10.50,9.00,9.58,9.17,7.83,7.08,7.08,6.67,6.88,6.96,6.00,6.00,5.67,6.33,6.42,5.83,5.50,5.50,5.63,5.63,5.58,6.29,6.92,7.21,7.33,7.29,6.75,6.50
Panama,8.00,8.00,8.00,8.00,8.00,7.50,5.00,5.00,5.00,7.00,7.67,10.00,10.00,10.00,10.00,10.00,10.00,9.75,9.63,10.17,10.46,10.21,10.00,10.00,10.00,10.00,10.33,10.50,9.96,9.54,9.50,10.00,10.08,10.50,10.25,10.50,10.46,10.42,10.08
Papua New Guinea,8.00,8.00,8.00,8.08,8.00,8.00,8.00,8.00,8.00,8.00,8.25,9.00,9.00,9.00,10.00,9.50,9.00,9.21,9.92,9.33,9.00,10.00,9.79,9.75,10.00,9.71,9.50,9.21,8.96,9.00,8.83,8.50,8.67,7.92,7.67,7.71,7.13,7.46,7.92
Paraguay,9.42,10.00,9.33,9.00,9.00,9.00,9.00,9.00,9.00,10.33,11.00,11.00,11.00,11.00,8.67,7.00,6.17,8.21,6.58,7.42,8.46,7.50,7.50,7.50,8.08,8.50,7.67,7.50,7.29,7.25,7.67,8.00,7.92,7.96,8.00,8.21,8.17,8.38,8.50
Peru,3.83,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.83,5.00,6.58,8.42,8.25,7.92,6.08,6.00,6.92,8.21,7.33,6.83,7.88,7.08,7.46,7.54,7.79,7.25,7.21,7.50,8.33,8.29,8.00,8.00,8.29,8.33,8.71,9.00,9.33,8.71,9.00
Philippines,2.58,4.17,4.83,4.67,4.00,4.00,4.00,4.00,5.50,8.00,10.33,10.08,10.42,11.00,11.00,9.17,6.50,7.58,8.38,8.79,7.58,7.04,6.83,6.38,7.00,7.50,7.46,7.00,7.25,7.38,7.42,7.79,8.33,8.08,8.50,8.50,8.58,8.13,8.17
Poland,8.00,8.00,8.25,8.25,8.00,9.50,10.00,10.00,10.00,11.00,12.00,12.00,12.00,12.00,12.00,10.83,9.00,10.50,11.00,9.83,9.50,9.50,9.50,9.50,9.92,10.00,9.96,9.50,9.50,9.63,10.00,10.42,10.42,9.96,9.63,10.13,10.29,10.00,10.00
Portugal,10.00,10.00,10.00,9.33,9.00,9.00,9.00,9.17,11.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.25,11.00,11.00,9.92,9.50,9.50,9.50,9.50,9.50,9.50,9.00,9.00,9.00,9.00,9.42,9.75,10.00,9.92,9.79,10.00,9.92,9.63
Qatar,,7.00,7.00,7.00,7.00,7.00,7.00,7.75,8.00,9.50,11.75,12.00,12.00,12.00,12.00,12.00,12.00,11.63,10.25,9.67,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.17,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.92,9.96,10.00
Romania,12.00,11.50,10.25,10.00,10.00,9.08,9.00,9.08,10.00,11.25,12.00,12.00,12.00,12.00,12.00,8.08,8.33,9.00,9.38,10.50,10.50,10.50,10.50,10.50,10.38,10.00,9.58,9.00,8.92,9.00,8.83,8.83,9.13,8.71,8.50,8.58,9.42,9.21,9.00
Russia,,,,,,,,,8.75,9.00,9.00,9.08,8.42,10.42,9.83,6.67,6.17,9.17,9.75,8.75,8.75,7.92,8.00,8.00,8.00,7.79,7.75,7.54,7.71,7.50,7.46,7.25,7.50,7.75,8.00,7.42,7.88,8.00,8.21
Saudi Arabia,4.67,5.83,6.00,6.67,8.00,8.00,7.33,6.92,8.83,11.00,12.00,11.92,10.58,10.67,10.00,10.00,9.92,9.38,8.63,8.38,8.71,9.21,9.17,8.92,9.00,9.00,8.83,8.08,8.08,8.50,8.13,8.04,8.50,8.50,8.50,8.88,8.83,9.00,9.21
Senegal,9.42,10.00,10.00,10.00,10.00,8.00,7.00,7.00,7.00,7.00,7.00,7.67,7.42,6.67,5.75,7.17,8.75,8.79,8.25,8.00,8.38,8.83,8.71,8.00,8.00,7.83,7.46,7.42,8.25,8.71,8.50,8.04,8.33,8.21,7.79,7.67,8.38,8.17,7.96
Serbia *,,,,,,,,,,,,,,,,,,,,,,,9.92,9.96,9.17,9.00,9.00,8.88,8.92,8.50,8.79,9.00,9.00,8.92,9.00,8.50,8.63,8.75,8.25
Serbia & Montenegro *,6.67,7.00,7.00,7.00,6.00,5.00,5.58,4.42,0.83,2.17,7.08,8.58,10.08,9.83,3.17,2.83,4.17,6.58,7.71,9.13,9.00,8.08,8.50, ,,,,,,,,,,,,,,,
Sierra Leone,,9.00,9.00,9.00,9.00,8.33,8.00,6.50,2.58,2.00,2.00,1.25,3.67,5.25,4.75,5.67,7.08,8.29,9.46,9.38,10.83,10.79,9.50,9.50,9.54,10.00,10.33,10.17,9.96,10.00,9.00,9.21,9.00,9.29,9.75,9.75,9.67,9.79,9.33
Singapore,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.25,11.00,11.00,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.00,9.67,9.50,9.50,9.50,9.50,9.50,9.63,10.00,10.00
Slovakia,,,,,,,,,,11.67,12.00,12.00,12.00,12.00,12.00,11.50,11.00,10.63,10.75,11.00,11.00,11.00,11.00,11.46,11.50,11.50,11.50,11.50,11.50,11.50,11.13,10.50,10.50,10.50,10.13,10.42,10.50,10.21,10.00
Slovenia,,,,,,,,,,,,,,,,11.00,11.00,11.00,11.25,11.50,11.50,11.46,11.33,11.50,11.50,11.46,11.50,11.50,11.33,10.04,10.29,10.00,10.00,10.00,9.92,10.00,10.25,9.92,9.96
Somalia,,4.00,4.00,4.00,4.00,3.83,0.58,0.00,0.00,0.00,2.00,2.00,2.00,2.67,4.50,4.00,5.58,4.38,3.67,4.50,4.75,4.50,4.38,4.00,3.58,3.50,3.50,3.50,3.50,4.96,5.00,5.75,6.00,6.46,7.00,6.75,6.33,6.00,6.00
South Africa,5.33,4.25,3.00,3.92,5.00,5.00,5.00,4.42,8.00,7.50,8.83,11.00,11.00,10.58,9.25,8.08,8.00,8.96,8.00,8.83,9.38,9.00,9.00,9.25,9.50,9.63,9.46,9.50,9.33,9.13,9.00,9.00,9.00,9.04,9.50,9.67,9.58,9.21,9.00
South Korea,9.92,8.83,8.00,8.00,8.00,8.00,8.00,8.75,11.00,11.00,12.00,12.00,12.00,12.00,10.58,10.00,9.58,9.58,10.54,10.21,9.71,9.50,9.50,9.75,9.71,9.50,9.71,10.00,9.79,9.50,9.88,10.00,9.96,9.79,10.00,9.88,10.00,10.00,10.00
Spain,6.92,6.00,6.00,6.00,6.83,7.75,8.00,8.00,10.00,10.00,10.00,10.00,9.25,9.00,6.50,7.33,6.75,8.50,9.42,9.67,9.54,9.54,10.54,9.50,9.21,9.00,8.54,7.71,7.50,7.67,7.71,8.88,9.25,9.17,9.50,9.33,9.00,9.29,9.13
Sri Lanka,2.92,1.42,1.33,1.00,0.83,0.00,0.00,0.00,0.00,1.67,2.00,5.25,5.00,4.50,4.25,2.83,0.42,2.58,8.54,8.21,6.88,6.38,7.83,7.63,7.50,8.67,9.25,8.83,8.54,8.50,8.21,8.92,9.29,9.00,8.83,8.50,8.71,8.96,8.71
Sudan,2.00,2.00,2.00,1.17,3.00,2.08,1.00,1.00,2.00,2.75,1.58,1.67,2.00,1.75,4.00,4.17,4.00,4.75,6.29,7.58,7.67,7.75,7.17,6.04,6.04,5.96,5.21,5.00,5.92,6.50,5.50,5.54,5.50,5.50,5.50,6.42,7.71,7.00,7.21
Suriname,,,6.83,5.17,5.00,5.00,5.00,5.08,6.00,7.33,10.00,10.00,10.00,10.00,10.00,7.67,6.50,9.25,9.54,9.96,10.29,9.50,9.21,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.42,8.63,8.71,9.00,9.00
Sweden,12.00,12.00,11.17,11.00,11.00,11.00,11.00,11.00,11.00,11.50,12.00,12.00,12.00,12.00,12.00,11.17,10.00,11.13,11.50,11.17,11.25,11.50,11.50,11.50,11.50,11.50,11.42,10.50,10.50,10.42,10.46,10.00,10.00,10.00,10.00,10.00,10.00,9.96,10.00
Switzerland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.96,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.96,11.50
Syria,3.33,5.92,6.00,6.00,6.00,6.42,7.00,7.75,8.00,11.50,12.00,12.00,12.00,12.00,12.00,12.00,11.92,11.00,11.50,11.50,9.67,10.25,10.50,10.50,10.38,10.00,10.00,7.38,6.00,5.29,5.00,5.00,5.17,6.50,7.33,7.08,6.63,6.13,6.00
Taiwan,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.50,12.00,12.00,12.00,12.00,12.00,11.25,11.00,11.00,11.00,11.00,10.54,10.67,11.00,11.00,10.96,10.96,11.00,11.00,10.96,11.00,10.63,10.54,10.83,10.50,10.54,10.58,11.00,11.00,11.00
Tanzania,6.33,6.00,6.00,6.00,6.00,6.00,6.00,6.00,8.00,9.00,10.00,10.67,11.00,11.00,11.00,10.25,8.33,8.17,8.08,8.50,8.96,8.38,9.00,9.00,8.96,9.00,9.08,9.50,8.92,8.13,8.00,8.00,8.00,7.75,8.17,9.42,9.29,9.58,9.63
Thailand,7.75,7.00,7.00,7.00,7.00,7.08,8.00,8.00,8.00,8.50,9.00,9.83,11.25,11.92,11.00,10.00,10.00,10.00,10.13,9.67,8.04,7.67,7.83,8.00,7.96,7.92,7.75,7.92,7.75,7.33,6.50,6.67,7.00,7.00,6.88,7.13,7.29,7.00,7.13
Togo,7.00,7.00,7.00,6.08,6.00,6.00,6.00,4.83,4.00,4.00,5.67,8.00,8.00,8.00,7.75,7.00,7.00,9.13,8.75,8.46,8.50,8.29,9.50,9.50,9.50,9.50,9.42,8.75,8.92,8.50,8.50,8.83,8.83,8.50,8.50,8.63,8.92,8.96,8.17
Trinidad & Tobago,8.00,8.00,8.00,8.00,8.00,8.00,7.58,7.00,7.83,9.00,10.00,10.00,10.42,11.00,10.17,9.00,8.92,8.79,6.92,6.38,9.25,9.67,9.17,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.17,9.42,9.00,9.00,9.21,9.50,9.58,9.67
Tunisia,5.42,6.00,6.00,5.92,7.33,9.00,9.00,9.00,10.00,10.50,11.00,11.58,12.00,12.00,11.83,10.00,11.00,11.00,10.54,10.67,10.67,10.71,10.50,10.25,10.50,10.50,10.25,8.75,9.42,7.88,7.08,7.08,7.00,7.63,7.13,7.13,7.46,7.00,7.00
Turkey,6.83,7.00,7.08,7.00,6.33,6.00,5.92,6.17,7.67,8.17,7.50,7.25,7.42,7.00,4.25,4.25,7.67,8.38,9.33,9.42,9.04,9.58,7.75,8.00,8.00,7.96,7.54,7.50,7.50,7.21,7.00,6.92,6.38,6.42,6.67,7.29,7.79,7.50,7.46
UAE,4.08,5.00,5.00,5.00,5.00,5.00,5.00,5.00,10.00,11.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.50,10.67,10.92,10.50,10.50,10.50,10.42,10.00,10.00,10.00,9.63,10.00,9.58,9.29,9.00,9.00,9.00,9.00,9.00,9.42,9.88,10.00
Uganda,2.67,2.00,2.00,3.83,5.00,4.92,4.00,4.00,4.83,9.00,10.00,8.00,7.00,7.00,6.67,5.08,5.83,7.08,6.79,7.17,7.00,7.00,6.92,6.96,6.46,6.50,6.54,6.04,6.00,6.00,6.00,7.38,7.04,7.04,7.00,7.00,7.54,7.38,7.38
Ukraine,,,,,,,,,,,,,,,11.00,10.33,7.58,7.00,8.21,9.50,9.50,10.50,10.50,10.50,10.71,10.08,10.00,10.00,10.42,10.25,7.46,7.33,7.46,7.50,7.50,7.83,8.46,8.08,8.08
United Kingdom,10.83,11.00,11.00,11.00,10.42,10.00,9.42,9.67,10.00,10.00,10.17,12.00,11.00,10.17,9.25,8.58,9.83,9.96,10.13,9.83,10.00,9.92,9.50,9.46,9.67,9.67,9.42,8.75,8.50,8.50,8.83,10.00,9.71,9.17,9.00,9.00,9.00,8.92,8.46
United States,11.33,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.75,12.00,11.42,11.00,11.00,11.00,11.00,11.00,11.04,9.83,10.33,10.50,10.33,10.00,10.00,10.46,10.50,10.00,10.00,10.00,10.00,10.00,10.42,10.50,10.50,10.50,10.50,9.88,9.96,9.79
Uruguay,7.33,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.25,9.00,9.00,9.00,9.00,10.50,9.33,9.92,10.00,10.00,10.00,10.00,10.00,10.00,10.08,10.50,10.50,10.29,10.00,10.00,10.00,10.13,10.42,10.46,10.96,10.92,11.00
USSR,12.00,12.00,12.00,12.00,12.00,11.83,9.67,8.00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00,10.71
Venezuela,10.67,11.00,11.00,11.00,11.00,11.00,11.00,11.00,7.50,9.00,11.00,11.00,11.00,10.33,8.75,7.17,7.25,8.38,5.04,6.58,7.08,8.21,8.50,8.50,8.50,8.50,8.17,8.50,8.50,8.13,8.00,8.00,8.00,8.00,8.00,8.29,8.71,8.50,8.50
Vietnam,,6.00,6.00,6.00,6.00,6.00,5.83,6.00,6.83,10.50,12.00,12.00,12.00,12.00,12.00,12.00,12.00,9.92,10.00,10.33,10.13,10.50,10.50,10.50,10.13,10.00,10.00,10.00,10.00,9.67,10.08,10.50,10.50,10.25,10.00,10.25,10.50,10.46,10.21
West Germany,11.00,10.08,10.00,10.00,10.50,11.00,11.00,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Yemen,,,,,,,9.00,8.83,7.75,7.33,7.33,9.75,10.58,9.00,7.42,5.83,7.00,7.75,9.00,9.00,8.83,8.04,8.33,7.63,7.00,5.88,5.50,5.50,5.50,5.50,5.50,4.63,5.33,5.67,5.50,6.50,6.92,6.58,6.50
Zambia,7.42,8.00,8.00,8.00,8.00,7.58,7.00,7.00,9.00,10.33,11.33,12.00,11.58,11.00,11.00,10.92,10.00,8.79,7.54,8.04,10.67,10.50,10.46,10.50,10.46,10.50,10.50,9.92,10.50,10.46,10.04,10.25,10.00,10.13,10.00,10.00,10.42,10.42,10.04
Zimbabwe,2.33,4.00,4.00,4.83,7.25,8.00,7.33,7.00,10.00,11.33,12.00,11.58,10.33,9.83,7.83,7.00,6.58,6.00,2.96,4.67,7.67,7.13,7.50,7.08,7.25,8.17,8.46,8.33,8.50,8.63,8.67,8.67,8.75,8.54,9.00,8.50,8.67,9.00,8.58
