Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
France,5.00,5.00,4.92,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,5.92,5.00,5.00,5.00,5.00,5.00,4.67,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Gabon,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.67,3.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Gambia,,,4.00,4.00,3.50,3.00,3.00,3.00,3.00,4.00,4.00,4.75,5.00,5.00,5.00,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,3.88,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.42,3.50
Germany,,,,,,,,6.00,5.67,5.00,5.75,6.00,6.00,6.00,6.00,6.00,5.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Ghana,1.00,1.00,1.00,1.00,1.17,2.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.75,2.00,2.00,2.00,2.00,2.00,2.17,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Greece,3.00,3.00,3.00,3.00,3.00,3.00,3.17,4.00,4.67,5.00,5.67,6.00,6.00,5.17,4.17,3.08,3.00,3.00,3.00,3.00,3.25,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Guatemala,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.83,2.50,3.00,3.00,3.00,2.92,2.00,2.00,2.00,2.00,1.58,1.50,1.50,2.33,2.00,1.50,1.00,1.13,1.50,1.50,1.75,2.42,2.50,2.54,2.63,2.54,2.50,2.50,2.83,3.00,2.67
Guinea,3.00,3.00,3.00,2.83,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.54,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.38,2.00,2.00,2.00,2.00
Guinea-Bissau,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.33,3.00,3.00,3.00,2.58,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Guyana,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,2.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.13,1.88,2.29,2.50,2.08,2.00,1.54,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.88
Haiti,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.17,2.92,3.00,3.00,2.75,2.00,2.00,2.00,2.00,2.00,2.17,2.25,1.88,1.63,1.71,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.25
Honduras,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.83,3.00,3.00,3.00,3.00,2.67,2.00,2.00,2.00,1.79,1.71,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.92,1.50,1.50,1.50,1.50,1.50,2.00,2.00,2.00,2.38,2.50,2.50
Hong Kong,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.17,4.33,5.75,6.00,6.00,5.08,5.00,5.00,5.00,4.75,4.75,4.50,4.50,4.63,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.58,4.00,4.00,4.00
Hungary,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.92,6.00,6.00,6.00,6.00,4.33,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Iceland,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
India,2.83,2.00,2.00,2.00,2.00,2.00,1.08,1.33,3.00,3.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.38,4.50,4.50,4.50,4.50,4.50,4.50,4.50
