Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cyprus,,11.29,11.33,12.50,12.50,12.46,12.00,11.50,12.00,11.58,11.79,12.00,11.50,12.00,11.92,11.83,12.50,12.21,12.00,12.00,12.00,12.00,11.50,11.29,11.00,11.00,11.00,11.00,10.08,10.83,12.00,11.83,11.50,11.50,11.50,11.50,11.50,11.50,11.50
Czech Republic,,,,,,,,,,13.00,12.29,12.25,11.08,11.08,11.58,11.92,12.00,11.79,11.25,11.50,11.50,11.54,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.08,12.29,12.50,12.50,12.50,12.50,12.13,12.29,12.00
Czechoslovakia,,13.00,12.83,12.58,11.33,11.38,11.96,11.58,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,11.71,11.75,11.29,11.29,11.50,11.92,12.00,12.50,12.38,13.00,12.75,12.67,12.75,12.08,11.54,12.04,12.42,12.42,12.50,12.54,13.00,12.83,12.50,12.50,12.50,12.54,13.00,13.00,13.00,13.25,13.08,13.25,13.33,12.75,13.25,13.50,13.17,13.50,13.50
Dominican Republic,9.67,10.29,11.00,10.79,11.50,11.04,11.46,12.13,12.00,10.83,11.21,11.29,11.42,12.25,12.38,12.00,12.00,11.92,11.50,11.67,12.83,12.54,12.58,12.00,11.00,11.75,11.67,9.21,9.58,10.50,11.00,11.38,11.92,11.50,11.58,12.00,11.38,11.50,11.17
East Germany,,14.63,11.00,12.33,12.04,11.50,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,11.00,11.04,10.67,8.88,9.29,10.33,10.46,12.33,11.58,12.00,11.67,10.33,10.88,11.75,12.42,12.29,9.50,12.38,11.50,11.33,11.67,12.13,11.96,12.25,12.83,11.71,12.33,12.00,11.75,11.75,12.00,11.25,11.25,12.29,12.00,12.00,11.38,13.25,13.29
Egypt,9.75,11.04,9.83,9.08,11.00,11.04,10.67,11.13,12.08,13.17,13.00,12.75,12.42,11.92,12.00,9.08,11.13,11.38,11.88,11.88,13.00,13.21,13.00,13.00,12.58,12.25,11.71,10.83,11.50,11.00,11.00,11.00,10.00,9.50,11.00,12.00,10.88,11.00,10.00
El Salvador,10.75,11.29,11.29,12.00,11.17,10.79,10.25,9.50,8.88,10.92,10.88,11.75,10.58,10.50,11.42,12.38,11.50,11.08,11.25,11.50,11.25,11.38,11.50,10.54,9.17,10.50,11.21,11.38,11.38,11.42,11.25,11.04,11.50,11.88,11.67,11.50,11.71,11.50,11.33
Estonia,,,,,,,,,,,,,,,,10.42,11.00,11.17,11.00,11.00,11.00,11.00,11.00,9.17,9.25,8.33,7.63,12.50,12.50,12.50,12.17,12.00,12.00,10.21,12.50,12.50,12.13,12.00,12.25
Ethiopia,,6.96,10.00,10.96,12.50,10.54,8.92,9.54,7.04,6.13,9.96,10.88,10.50,10.63,11.79,10.17,11.50,11.17,10.75,10.00,10.00,10.00,10.50,11.42,10.83,10.08,9.33,8.75,9.71,10.00,10.00,9.17,7.17,7.42,7.17,8.04,8.88,9.38,9.92
Finland,11.50,12.25,12.13,11.92,11.21,11.00,10.58,9.92,11.00,11.58,12.88,12.88,12.92,13.00,13.17,13.46,12.50,13.13,13.17,13.29,13.50,13.50,12.92,13.33,13.04,12.75,12.50,12.50,12.04,12.00,12.00,12.42,12.50,12.29,12.38,12.13,11.79,11.88,12.25
France,12.13,12.46,12.50,12.38,12.00,12.00,12.00,12.00,11.92,12.50,12.50,12.50,12.50,12.54,12.54,13.00,12.96,12.63,12.83,13.00,12.67,12.25,11.67,11.96,11.83,11.08,11.50,11.50,11.50,11.50,11.79,12.00,12.00,12.00,12.21,12.00,12.00,12.00,11.83
Gabon,13.42,12.50,12.17,9.21,8.00,9.33,11.33,13.08,12.75,11.92,11.46,12.17,12.92,13.50,13.00,13.00,12.50,12.50,12.00,11.00,11.83,13.50,13.58,14.00,14.17,13.33,13.50,14.58,13.83,13.71,13.50,12.92,10.04,10.71,11.04,11.67,10.67,10.33,11.88
Gambia,,,0.00,2.63,12.83,13.33,12.83,13.00,12.42,12.50,12.67,8.79,11.00,11.50,12.00,11.08,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,10.58,5.83,0.00,0.00,3.33,8.58,8.00,8.25,9.42,8.00,9.83,8.96,8.25,8.29,8.00
Germany,,,,,,,,12.75,12.00,11.83,11.79,12.00,12.00,12.00,12.08,12.04,12.08,12.00,12.21,12.58,12.63,13.17,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.38,13.50,13.79,13.50,13.38,13.42,13.25,13.46,13.29
Ghana,3.83,9.00,11.33,10.50,10.67,10.83,10.96,11.00,10.58,10.25,10.58,11.13,11.00,11.00,11.00,11.04,10.42,10.38,10.88,11.58,12.00,11.83,11.67,11.04,10.50,10.04,11.04,11.54,10.29,9.46,9.50,10.00,10.50,11.00,11.25,11.50,11.00,11.25,11.25
Greece,9.58,9.96,10.13,10.63,10.63,11.00,10.58,10.17,11.25,11.50,11.71,11.50,11.25,11.00,11.25,10.67,10.71,9.96,9.75,9.79,10.04,10.63,10.33,8.79,7.50,8.38,10.00,9.75,9.75,12.00,11.79,12.83,12.08,12.00,12.00,11.83,11.33,11.25,11.33
Guatemala,9.75,9.33,9.42,11.29,10.75,9.33,8.83,10.54,10.58,10.08,9.21,11.00,9.08,10.25,10.33,9.75,11.00,10.46,9.54,9.96,10.42,10.50,10.50,10.92,10.42,11.25,11.50,11.29,11.42,11.50,11.50,11.50,11.50,11.83,12.50,12.50,12.96,13.50,12.83
Guinea,,,,,,,,,,,,,9.22,9.25,8.50,9.58,10.00,10.83,10.00,11.21,10.29,10.92,11.17,11.50,10.50,10.63,9.96,8.13,9.21,0.00,2.00,6.50,3.42,7.75,6.75,6.92,6.04,8.63,10.21
Guinea Bissau,,,,,,,,,,,,,7.50,4.50,2.50,4.25,1.00,2.17,4.00,4.00,4.00,4.00,4.00,4.46,8.67,9.50,9.50,9.50,9.50,9.75,10.00,10.00,10.83,11.33,11.92,11.33,10.25,10.00,10.92
Guyana,7.88,6.46,7.00,8.50,8.83,8.75,7.92,7.42,8.50,8.50,9.04,9.13,10.08,10.25,11.00,10.92,11.00,11.17,10.92,10.54,10.79,11.33,12.00,12.00,12.25,9.92,10.63,11.00,8.88,10.46,10.00,9.96,10.50,12.00,11.83,10.92,8.46,9.25,13.63
Haiti,8.79,8.00,8.83,9.63,11.00,10.75,10.33,10.25,9.54,11.00,9.92,9.63,9.50,8.50,8.25,9.83,10.50,11.00,10.92,10.50,11.33,12.29,11.50,11.13,12.00,7.92,3.58,9.00,10.83,11.00,11.33,11.67,11.58,12.25,11.88,11.67,11.75,12.00,12.13
Honduras,9.67,9.92,9.79,9.71,10.08,9.96,9.00,9.83,9.75,10.13,9.92,11.25,10.67,10.50,11.33,10.75,11.00,11.17,10.92,10.08,7.38,11.58,11.54,12.00,11.58,9.75,10.67,11.38,10.92,10.54,11.00,11.00,11.00,11.42,11.50,11.50,11.88,12.00,11.54
Hong Kong,,,,,,,,,,,,12.44,12.00,12.00,12.04,12.50,12.50,12.71,12.50,12.50,12.50,12.50,12.75,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50
Hungary,,12.33,11.33,10.08,11.33,11.04,11.50,11.42,12.58,12.17,10.46,10.13,11.00,11.50,11.50,11.50,11.50,11.54,12.00,11.33,11.21,11.00,11.08,11.50,11.50,11.83,12.00,12.25,12.50,12.33,12.50,12.50,12.50,12.50,12.50,12.50,12.00,12.25,11.88
Iceland,12.08,11.58,11.04,12.50,11.38,11.00,11.29,11.58,11.00,11.50,12.25,12.71,12.13,12.00,11.96,11.04,10.58,9.67,9.50,9.50,10.75,12.50,12.50,8.83,10.33,7.75,10.00,10.50,11.13,12.00,12.00,12.50,12.67,12.75,13.50,12.58,12.50,12.50,12.50
India,7.00,9.54,11.00,10.54,9.96,10.04,10.29,9.88,10.50,10.29,11.46,11.13,10.83,10.46,10.71,10.83,10.63,11.46,12.00,11.96,12.50,12.00,11.00,11.42,11.71,11.50,11.63,11.58,10.50,10.33,10.83,10.67,11.54,11.83,11.50,11.50,12.04,11.83,11.29
Indonesia,9.00,10.54,10.17,10.21,10.83,10.96,11.50,11.71,11.25,11.29,11.50,11.54,10.83,10.96,10.50,12.88,13.04,12.88,12.50,12.63,13.29,12.83,12.63,12.63,12.88,12.29,12.50,12.50,12.00,11.33,10.33,10.96,11.25,11.46,11.00,11.00,10.71,11.79,12.29
Iran,12.42,9.50,9.50,9.25,9.17,9.79,11.50,12.04,10.92,10.38,12.25,13.17,13.50,13.50,13.38,12.04,13.46,14.75,12.42,13.42,12.67,12.67,13.92,13.17,14.38,13.83,13.25,13.54,12.79,11.63,12.54,12.79,13.50,14.21,14.50,13.08,10.50,12.58,14.67
Iraq,1.17,7.83,12.63,5.00,8.50,10.04,10.67,9.79,10.00,10.00,5.00,0.04,0.00,0.00,1.75,8.50,12.00,12.50,12.50,11.96,11.50,8.63,11.33,12.79,14.08,14.58,12.42,10.63,12.46,13.00,12.67,11.92,10.71,9.54,10.46,13.08,8.75,11.08,14.33
Ireland,12.00,11.75,12.00,12.00,12.17,12.50,12.50,12.50,12.75,13.00,13.17,13.29,13.08,12.75,12.50,12.50,12.42,12.54,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.25,12.50,12.50,12.50,12.75,12.58,12.67,12.75,12.58,12.63,12.50,12.83
