Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guatemala,3.66,3.17,3.00,3.00,3.00,3.00,3.42,4.29,5.38,5.00,4.71,4.50,4.13,5.67,9.00,9.00,9.00,8.50,8.50,8.50,8.92,8.79,9.00,8.54,8.04,7.17,7.00,6.33,6.08,6.46,6.00,6.25,6.50,6.67,7.38,7.50,7.13,7.00,7.33
Guinea,3.69,4.00,3.54,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,4.33,6.83,5.08,5.00,5.00,5.00,5.00,5.00,4.13,3.50,3.92,3.67,3.75,3.88,4.13,4.00,4.00,5.00,6.00,6.96,7.00,7.17,8.25,7.63,6.79,7.17
Guinea Bissau,,,3.00,3.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,2.50,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,6.00,8.00,7.50,7.54,8.33,8.50,8.13,8.83,8.50,8.08,7.50
Guyana,3.52,3.00,3.00,3.00,3.13,3.50,4.38,5.79,5.96,4.75,4.50,4.50,4.83,3.33,0.04,0.50,0.00,0.00,0.00,0.08,0.50,0.50,0.50,1.42,0.67,2.50,3.38,4.17,4.96,4.50,4.50,5.00,6.13,6.83,6.92,6.58,7.50,7.88,8.50
Haiti,4.16,4.50,3.38,2.21,1.00,1.00,1.00,1.50,1.58,2.50,2.50,2.96,3.29,5.04,7.50,7.00,7.00,7.00,7.00,7.00,6.42,5.50,6.83,7.38,7.50,7.33,6.92,7.50,8.29,8.08,7.71,8.33,7.67,7.75,7.13,7.38,7.08,7.38,8.50
Honduras,4.77,5.00,4.75,4.50,4.63,4.00,4.21,5.33,5.92,5.50,5.42,5.00,4.58,3.50,2.25,3.75,4.00,4.00,4.00,4.00,4.00,4.00,4.38,5.58,5.50,6.88,7.58,8.00,7.92,7.50,7.29,7.00,6.54,6.71,6.04,6.25,5.88,5.96,5.29
Hong Kong,7.66,7.63,8.00,8.00,8.42,8.71,8.50,8.50,8.88,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.25,8.38,7.63,6.75,6.50,6.29,6.00,6.00,6.00,5.67,5.50,5.38,5.13,5.50,5.50,5.50,5.50,5.00,5.00,5.00
Hungary,6.00,5.75,5.50,5.04,4.50,4.50,4.29,4.50,6.13,7.00,7.00,6.83,6.96,7.33,7.25,5.00,5.21,5.50,5.50,5.08,4.96,4.50,4.42,3.79,3.33,1.50,1.00,0.75,0.50,0.50,0.50,0.50,0.96,3.67,4.29,3.50,2.83,2.50,3.00
Iceland,7.55,7.50,7.50,7.92,8.00,8.00,7.79,7.50,7.38,7.00,7.00,7.00,7.00,7.17,7.42,6.63,4.00,3.00,2.00,1.71,1.71,2.00,2.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.50,0.63,1.00,3.29,3.13,2.96,2.50
India,6.02,5.25,5.50,5.33,4.92,4.75,4.71,4.67,5.88,5.75,6.00,6.00,5.88,6.50,7.29,7.75,8.00,8.00,8.00,8.00,8.42,8.50,8.50,8.71,8.50,8.75,8.21,8.29,8.50,8.50,8.50,8.46,8.08,8.17,8.50,8.50,8.04,8.00,8.21
Indonesia,4.48,4.79,4.17,4.00,3.54,5.00,7.83,9.00,8.75,7.50,6.83,6.33,6.29,6.13,4.50,3.33,3.75,3.00,3.00,3.00,3.63,4.79,6.00,6.88,6.58,6.92,7.00,7.00,7.00,7.38,7.67,7.04,6.50,6.54,6.71,6.63,6.50,6.25,6.79
Iran,3.25,3.04,2.50,2.50,2.67,3.00,3.33,5.75,7.04,7.00,6.33,5.83,6.00,7.75,8.38,9.50,9.50,9.50,9.50,9.75,9.67,9.50,9.33,9.50,9.50,9.50,9.50,9.50,9.50,9.88,9.38,9.75,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Iraq,3.09,3.00,2.75,2.71,3.00,2.13,1.63,0.58,0.50,0.50,0.50,1.00,2.00,1.54,0.58,3.83,3.50,3.50,3.50,1.50,0.00,0.00,0.46,0.63,0.50,3.92,5.67,7.25,6.21,7.63,8.00,8.00,6.92,6.00,6.46,6.54,6.75,5.92,5.92
Ireland,7.80,7.50,7.50,7.83,8.00,8.00,7.63,7.50,7.46,7.42,7.50,7.71,8.29,8.33,8.17,8.50,8.50,8.50,8.50,8.75,9.00,7.25,6.00,6.50,6.54,6.63,5.75,3.25,1.88,1.50,1.50,2.25,3.00,3.67,4.00,4.58,4.50,4.50,4.83
Israel,4.86,5.00,5.42,5.88,5.29,4.50,4.50,5.63,7.00,7.00,7.00,7.29,7.50,6.08,5.00,5.00,5.00,5.00,5.00,5.00,4.71,4.50,4.67,4.50,4.79,5.13,5.79,5.75,5.63,5.79,6.25,6.71,7.00,7.21,7.50,7.75,7.63,7.33,7.00
Italy,7.30,7.71,8.08,8.75,9.00,9.00,9.00,9.00,8.96,7.67,7.50,7.50,7.25,8.17,9.50,9.50,9.50,9.50,9.50,9.50,9.50,6.71,4.50,4.50,5.00,5.00,4.38,3.50,3.00,2.92,2.50,2.54,2.04,2.00,2.04,1.50,1.13,1.00,1.00
